timestamp,device,out_channels,mode,frequency_hz,amplitude_dbfs,L_rms_dbfs,R_rms_dbfs,L_peak_dbfs,R_peak_dbfs,L_crest,R_crest,balance_db,L_thd_pct,R_thd_pct,L_xtalk_dbfs,R_xtalk_dbfs
2026-03-16T12:40:39,short_green,"1,2",both,161.03,-24,-30.38,-32.61,-25.63,-28.28,1.728,1.647,2.235,0.019,0.016,,
2026-03-16T12:40:41,short_green,"1,2",L_only,209.0,-24,-30.09,-43.6,-25.33,-43.27,1.731,1.039,13.508,0.018,66.002,,-118.46
2026-03-16T12:40:44,short_green,"1,2",R_only,209.0,-24,-33.92,-32.13,-33.8,-27.85,1.014,1.636,-1.792,57.747,0.017,-118.65,
2026-03-16T12:40:46,short_green,"1,2",both,209.0,-24,-30.09,-32.13,-25.32,-27.83,1.733,1.641,2.035,0.02,0.019,,
2026-03-16T12:40:48,short_green,"1,2",L_only,271.26,-24,-29.9,-43.56,-25.12,-43.23,1.735,1.039,13.66,0.018,63.006,,-118.75
2026-03-16T12:40:50,short_green,"1,2",R_only,271.26,-24,-33.92,-31.81,-33.8,-27.56,1.013,1.632,-2.105,57.416,0.017,-118.49,
2026-03-16T12:40:52,short_green,"1,2",both,271.26,-24,-29.91,-31.81,-25.08,-27.56,1.743,1.633,1.906,0.019,0.014,,
2026-03-16T12:40:54,short_green,"1,2",L_only,352.06,-24,-29.78,-43.59,-24.93,-43.19,1.749,1.047,13.804,0.016,76.275,,-119.72
2026-03-16T12:40:56,short_green,"1,2",R_only,352.06,-24,-33.9,-31.61,-33.74,-27.37,1.02,1.63,-2.294,53.805,0.017,-117.72,
2026-03-16T12:40:58,short_green,"1,2",both,352.06,-24,-29.78,-31.61,-25.0,-27.38,1.735,1.628,1.831,0.018,0.015,,
2026-03-16T12:41:00,short_green,"1,2",L_only,456.94,-24,-29.71,-43.56,-24.9,-43.19,1.739,1.043,13.85,0.017,58.976,,-118.17
2026-03-16T12:41:02,short_green,"1,2",R_only,456.94,-24,-33.91,-31.5,-33.75,-27.27,1.019,1.627,-2.417,67.21,0.017,-118.64,
2026-03-16T12:41:04,short_green,"1,2",both,456.94,-24,-29.71,-31.5,-24.91,-27.28,1.738,1.626,1.784,0.013,0.015,,
2026-03-16T12:41:06,short_green,"1,2",L_only,593.05,-24,-29.67,-43.55,-24.88,-43.23,1.737,1.037,13.875,0.018,57.66,,-118.59
2026-03-16T12:41:08,short_green,"1,2",R_only,593.05,-24,-33.91,-31.44,-33.77,-27.22,1.016,1.625,-2.475,93.831,0.017,-120.21,
2026-03-16T12:41:10,short_green,"1,2",both,593.05,-24,-29.67,-31.44,-24.88,-27.23,1.737,1.624,1.763,0.016,0.014,,
2026-03-16T12:41:12,short_green,"1,2",L_only,769.71,-24,-29.66,-43.58,-24.87,-43.23,1.737,1.041,13.915,0.018,74.501,,-119.87
2026-03-16T12:41:14,short_green,"1,2",R_only,769.71,-24,-33.91,-31.42,-33.76,-27.2,1.018,1.624,-2.498,104.487,0.018,-120.93,
2026-03-16T12:41:16,short_green,"1,2",both,769.71,-24,-29.67,-31.42,-24.87,-27.21,1.736,1.623,1.755,0.015,0.013,,
2026-03-16T12:41:18,short_green,"1,2",L_only,999.0,-24,-29.67,-43.58,-24.88,-43.27,1.736,1.037,13.91,0.018,43.415,,-113.04
2026-03-16T12:41:21,short_green,"1,2",R_only,999.0,-24,-33.91,-31.43,-33.8,-27.22,1.013,1.624,-2.482,47.214,0.017,-113.86,
2026-03-16T12:41:23,short_green,"1,2",both,999.0,-24,-29.68,-31.44,-24.88,-27.22,1.738,1.625,1.754,0.017,0.016,,
2026-03-16T12:41:25,short_green,"1,2",L_only,1000.0,-24,-29.68,-43.57,-24.89,-43.27,1.736,1.035,13.89,0.031,89.063,,-111.72
2026-03-16T12:41:27,short_green,"1,2",R_only,1000.0,-24,-33.92,-31.43,-33.77,-27.23,1.017,1.623,-2.485,79.557,0.028,-110.75,
2026-03-16T12:41:29,short_green,"1,2",both,1000.0,-24,-29.68,-31.44,-24.9,-27.23,1.735,1.623,1.757,0.028,0.025,,
2026-03-16T12:41:31,short_green,"1,2",L_only,1534.13,-24,-29.75,-43.61,-24.96,-43.27,1.736,1.04,13.861,0.019,80.749,,-120.47
2026-03-16T12:41:33,short_green,"1,2",R_only,1534.13,-24,-33.9,-31.54,-33.79,-27.31,1.013,1.627,-2.364,80.9,0.017,-120.47,
2026-03-16T12:41:35,short_green,"1,2",both,1534.13,-24,-29.75,-31.54,-24.95,-27.31,1.737,1.627,1.794,0.014,0.016,,
2026-03-16T12:41:37,short_green,"1,2",L_only,2353.55,-24,-29.87,-43.59,-25.08,-43.27,1.735,1.039,13.727,0.017,71.2,,-121.08
2026-03-16T12:41:39,short_green,"1,2",R_only,2353.55,-24,-33.9,-31.72,-33.79,-27.48,1.014,1.63,-2.181,98.997,0.02,-122.48,
2026-03-16T12:41:41,short_green,"1,2",both,2353.55,-24,-29.86,-31.73,-25.08,-27.48,1.735,1.63,1.861,0.015,0.015,,
2026-03-16T12:41:43,short_green,"1,2",L_only,3610.64,-24,-29.9,-43.56,-25.11,-43.23,1.735,1.04,13.664,0.016,56.479,,-119.91
2026-03-16T12:41:45,short_green,"1,2",R_only,3610.64,-24,-33.9,-31.78,-33.8,-27.54,1.012,1.63,-2.122,41.72,0.018,-120.04,
2026-03-16T12:41:47,short_green,"1,2",both,3610.64,-24,-29.9,-31.78,-25.13,-27.54,1.733,1.631,1.881,0.015,0.015,,
2026-03-16T12:41:49,short_green,"1,2",L_only,5539.18,-24,-29.62,-43.57,-24.82,-43.23,1.738,1.04,13.945,0.013,29.565,,-116.71
2026-03-16T12:41:51,short_green,"1,2",R_only,5539.18,-24,-33.9,-31.36,-33.77,-27.15,1.015,1.624,-2.543,59.606,0.014,-119.69,
2026-03-16T12:41:53,short_green,"1,2",both,5539.18,-24,-29.63,-31.36,-24.81,-27.15,1.74,1.623,1.734,0.012,0.011,,
2026-03-16T12:41:55,short_green,"1,2",L_only,8497.81,-24,-29.83,-43.55,-25.04,-43.19,1.737,1.043,13.722,0.006,17.597,,-118.36
2026-03-16T12:41:57,short_green,"1,2",R_only,8497.81,-24,-33.9,-31.67,-33.71,-27.44,1.022,1.629,-2.225,37.239,0.005,-122.19,
2026-03-16T12:42:00,short_green,"1,2",both,8497.81,-24,-29.83,-31.68,-25.04,-27.44,1.737,1.63,1.845,0.004,0.005,,
2026-03-16T12:42:02,short_green,"1,2",L_only,13036.73,-24,-29.59,-43.54,-24.79,-43.23,1.737,1.037,13.958,0.0,0.0,,-118.09
2026-03-16T12:42:04,short_green,"1,2",R_only,13036.73,-24,-33.9,-31.31,-33.79,-27.11,1.013,1.621,-2.596,0.0,0.0,-121.8,
2026-03-16T12:42:06,short_green,"1,2",both,13036.73,-24,-29.59,-31.31,-24.8,-27.12,1.736,1.62,1.72,0.0,0.0,,
2026-03-16T12:42:08,short_green,"1,2",L_only,20000.0,-24,-30.67,-43.58,-25.96,-43.27,1.72,1.037,12.906,0.0,0.0,,-115.68
2026-03-16T12:42:10,short_green,"1,2",R_only,20000.0,-24,-33.9,-33.04,-33.8,-28.66,1.011,1.656,-0.856,0.0,0.0,-123.55,
2026-03-16T12:42:12,short_green,"1,2",both,20000.0,-24,-30.67,-33.05,-25.94,-28.65,1.724,1.658,2.371,0.0,0.0,,
