timestamp,device,out_channels,mode,frequency_hz,amplitude_dbfs,L_rms_dbfs,R_rms_dbfs,L_peak_dbfs,R_peak_dbfs,L_crest,R_crest,balance_db,L_thd_pct,R_thd_pct,L_xtalk_dbfs,R_xtalk_dbfs
2026-03-16T13:35:06,turquoise_orange,"3,4",R_only,999.0,-24,-33.91,-31.43,-33.8,-27.2,1.013,1.627,-2.481,59.894,0.019,-115.13,
2026-03-16T13:35:08,turquoise_orange,"3,4",both,999.0,-24,-29.69,-31.43,-24.9,-27.2,1.736,1.627,1.736,0.017,0.018,,
2026-03-16T13:35:10,turquoise_orange,"3,4",L_only,1000.0,-24,-29.69,-43.52,-24.9,-43.23,1.735,1.034,13.827,0.023,91.86,,-113.35
2026-03-16T13:35:12,turquoise_orange,"3,4",R_only,1000.0,-24,-33.9,-31.43,-33.79,-27.22,1.013,1.623,-2.468,82.68,0.024,-113.14,
2026-03-16T13:35:14,turquoise_orange,"3,4",both,1000.0,-24,-29.69,-31.43,-24.91,-27.22,1.735,1.624,1.738,0.024,0.024,,
2026-03-16T13:35:16,turquoise_orange,"3,4",L_only,1534.13,-24,-29.76,-43.5,-24.97,-43.19,1.735,1.037,13.744,0.017,78.516,,-120.61
2026-03-16T13:35:18,turquoise_orange,"3,4",R_only,1534.13,-24,-33.9,-31.53,-33.76,-27.3,1.016,1.628,-2.363,53.065,0.018,-118.87,
2026-03-16T13:35:20,turquoise_orange,"3,4",both,1534.13,-24,-29.76,-31.54,-24.97,-27.31,1.736,1.627,1.774,0.017,0.016,,
2026-03-16T13:35:22,turquoise_orange,"3,4",L_only,2353.55,-24,-29.88,-43.49,-25.1,-43.15,1.733,1.04,13.609,0.015,92.341,,-121.36
2026-03-16T13:35:24,turquoise_orange,"3,4",R_only,2353.55,-24,-33.9,-31.72,-33.77,-27.46,1.014,1.632,-2.181,81.675,0.017,-122.1,
2026-03-16T13:35:26,turquoise_orange,"3,4",both,2353.55,-24,-29.88,-31.72,-25.1,-27.47,1.734,1.63,1.835,0.014,0.013,,
2026-03-16T13:35:29,turquoise_orange,"3,4",L_only,3610.64,-24,-29.92,-43.49,-25.14,-43.19,1.734,1.036,13.578,0.019,85.925,,-122.1
2026-03-16T13:35:31,turquoise_orange,"3,4",R_only,3610.64,-24,-33.9,-31.77,-33.79,-27.51,1.013,1.634,-2.123,85.471,0.017,-122.25,
2026-03-16T13:35:33,turquoise_orange,"3,4",both,3610.64,-24,-29.92,-31.78,-25.14,-27.52,1.734,1.632,1.86,0.015,0.016,,
2026-03-16T13:35:35,turquoise_orange,"3,4",L_only,5539.18,-24,-29.64,-43.5,-24.85,-43.19,1.736,1.036,13.86,0.012,31.549,,-117.11
2026-03-16T13:35:37,turquoise_orange,"3,4",R_only,5539.18,-24,-33.9,-31.35,-33.77,-27.14,1.014,1.624,-2.544,38.067,0.017,-119.84,
2026-03-16T13:35:39,turquoise_orange,"3,4",both,5539.18,-24,-29.64,-31.35,-24.85,-27.14,1.736,1.625,1.712,0.01,0.012,,
2026-03-16T13:35:41,turquoise_orange,"3,4",L_only,8497.81,-24,-29.85,-43.48,-25.07,-43.15,1.735,1.038,13.623,0.008,25.896,,-117.93
2026-03-16T13:35:43,turquoise_orange,"3,4",R_only,8497.81,-24,-33.89,-31.67,-33.77,-27.42,1.014,1.632,-2.221,33.545,0.007,-119.03,
2026-03-16T13:35:45,turquoise_orange,"3,4",both,8497.81,-24,-29.86,-31.68,-25.07,-27.44,1.735,1.629,1.818,0.006,0.007,,
2026-03-16T13:35:47,turquoise_orange,"3,4",L_only,13036.73,-24,-29.61,-43.5,-24.82,-43.15,1.736,1.041,13.894,0.0,0.0,,-118.96
2026-03-16T13:35:49,turquoise_orange,"3,4",R_only,13036.73,-24,-33.9,-31.3,-33.79,-27.09,1.013,1.623,-2.598,0.0,0.0,-122.69,
2026-03-16T13:35:51,turquoise_orange,"3,4",both,13036.73,-24,-29.62,-31.31,-24.83,-27.1,1.736,1.623,1.687,0.0,0.0,,
2026-03-16T13:35:53,turquoise_orange,"3,4",L_only,20000.0,-24,-30.69,-43.48,-25.98,-43.19,1.72,1.035,12.798,0.0,0.0,,-115.06
2026-03-16T13:35:55,turquoise_orange,"3,4",R_only,20000.0,-24,-33.9,-33.03,-33.77,-28.62,1.014,1.661,-0.865,0.0,0.0,-132.03,
2026-03-16T13:35:57,turquoise_orange,"3,4",both,20000.0,-24,-30.69,-33.03,-25.98,-28.64,1.72,1.659,2.347,0.0,0.0,,
