timestamp,device,out_channels,mode,frequency_hz,amplitude_dbfs,L_rms_dbfs,R_rms_dbfs,L_peak_dbfs,R_peak_dbfs,L_crest,R_crest,balance_db,L_thd_pct,R_thd_pct,L_xtalk_dbfs,R_xtalk_dbfs
2026-03-16T11:34:24,turquoise_rear,"5,6",both,161.03,-18,-26.09,-26.78,-21.47,-22.98,1.702,1.549,0.697,0.011,0.011,,
2026-03-16T11:34:26,turquoise_rear,"5,6",L_only,209.0,-18,-25.68,-43.56,-21.1,-43.23,1.694,1.039,17.878,0.009,52.14,,-117.97
2026-03-16T11:34:28,turquoise_rear,"5,6",R_only,209.0,-18,-33.91,-26.28,-33.79,-22.52,1.014,1.542,-7.625,83.374,0.009,-121.62,
2026-03-16T11:34:30,turquoise_rear,"5,6",both,209.0,-18,-25.68,-26.28,-21.1,-22.52,1.694,1.542,0.607,0.009,0.008,,
2026-03-16T11:34:32,turquoise_rear,"5,6",L_only,271.26,-18,-25.41,-43.55,-20.86,-43.19,1.689,1.042,18.134,0.008,66.768,,-119.04
2026-03-16T11:34:34,turquoise_rear,"5,6",R_only,271.26,-18,-33.91,-25.96,-33.79,-22.22,1.015,1.537,-7.955,65.257,0.007,-120.4,
2026-03-16T11:34:36,turquoise_rear,"5,6",both,271.26,-18,-25.41,-25.96,-20.86,-22.23,1.69,1.537,0.545,0.008,0.008,,
2026-03-16T11:34:38,turquoise_rear,"5,6",L_only,352.06,-18,-25.25,-43.56,-20.71,-43.19,1.686,1.043,18.31,0.008,45.838,,-117.99
2026-03-16T11:34:40,turquoise_rear,"5,6",R_only,352.06,-18,-33.92,-25.75,-33.81,-22.03,1.012,1.535,-8.163,61.483,0.009,-119.27,
2026-03-16T11:34:42,turquoise_rear,"5,6",both,352.06,-18,-25.25,-25.76,-20.71,-22.04,1.686,1.534,0.509,0.007,0.006,,
2026-03-16T11:34:44,turquoise_rear,"5,6",L_only,456.94,-18,-25.15,-43.58,-20.62,-43.23,1.685,1.041,18.43,0.01,49.441,,-118.95
2026-03-16T11:34:46,turquoise_rear,"5,6",R_only,456.94,-18,-33.91,-25.63,-33.8,-21.92,1.012,1.534,-8.271,116.538,0.008,-123.66,
2026-03-16T11:34:48,turquoise_rear,"5,6",both,456.94,-18,-25.15,-25.64,-20.62,-21.92,1.685,1.533,0.485,0.008,0.007,,
2026-03-16T11:34:50,turquoise_rear,"5,6",L_only,593.05,-18,-25.1,-43.51,-20.57,-43.19,1.684,1.038,18.41,0.009,54.497,,-118.29
2026-03-16T11:34:53,turquoise_rear,"5,6",R_only,593.05,-18,-33.9,-25.57,-33.79,-21.86,1.013,1.533,-8.327,79.199,0.008,-123.3,
2026-03-16T11:34:55,turquoise_rear,"5,6",both,593.05,-18,-25.1,-25.57,-20.58,-21.87,1.683,1.532,0.473,0.009,0.008,,
2026-03-16T11:34:57,turquoise_rear,"5,6",L_only,769.71,-18,-25.09,-43.55,-20.56,-43.19,1.683,1.042,18.46,0.01,64.027,,-118.63
2026-03-16T11:34:59,turquoise_rear,"5,6",R_only,769.71,-18,-33.91,-25.55,-33.8,-21.85,1.012,1.532,-8.352,83.762,0.008,-123.33,
2026-03-16T11:35:01,turquoise_rear,"5,6",both,769.71,-18,-25.09,-25.56,-20.56,-21.85,1.683,1.531,0.469,0.008,0.008,,
2026-03-16T11:35:03,turquoise_rear,"5,6",L_only,999.0,-18,-25.1,-43.55,-20.58,-43.23,1.684,1.037,18.441,0.01,45.588,,-112.84
2026-03-16T11:35:05,turquoise_rear,"5,6",R_only,999.0,-18,-33.9,-25.57,-33.79,-21.87,1.013,1.532,-8.328,59.9,0.01,-115.9,
2026-03-16T11:35:07,turquoise_rear,"5,6",both,999.0,-18,-25.11,-25.57,-20.58,-21.87,1.684,1.532,0.468,0.01,0.008,,
2026-03-16T11:35:09,turquoise_rear,"5,6",L_only,1000.0,-18,-25.1,-43.56,-20.59,-43.23,1.682,1.039,18.455,0.013,69.181,,-111.62
2026-03-16T11:35:11,turquoise_rear,"5,6",R_only,1000.0,-18,-33.9,-25.57,-33.79,-21.87,1.013,1.531,-8.323,101.593,0.013,-114.12,
2026-03-16T11:35:13,turquoise_rear,"5,6",both,1000.0,-18,-25.11,-25.57,-20.59,-21.88,1.682,1.531,0.469,0.01,0.011,,
2026-03-16T11:35:15,turquoise_rear,"5,6",L_only,1534.13,-18,-25.2,-43.57,-20.67,-43.27,1.686,1.036,18.371,0.01,68.663,,-120.3
2026-03-16T11:35:17,turquoise_rear,"5,6",R_only,1534.13,-18,-33.9,-25.68,-33.79,-21.97,1.013,1.534,-8.217,108.007,0.009,-124.88,
2026-03-16T11:35:19,turquoise_rear,"5,6",both,1534.13,-18,-25.2,-25.68,-20.67,-21.97,1.686,1.533,0.481,0.01,0.011,,
2026-03-16T11:35:21,turquoise_rear,"5,6",L_only,2353.55,-18,-25.37,-43.58,-20.82,-43.27,1.689,1.037,18.207,0.009,69.315,,-119.67
2026-03-16T11:35:23,turquoise_rear,"5,6",R_only,2353.55,-18,-33.9,-25.88,-33.79,-22.15,1.013,1.536,-8.022,126.545,0.007,-127.26,
2026-03-16T11:35:25,turquoise_rear,"5,6",both,2353.55,-18,-25.38,-25.88,-20.82,-22.15,1.689,1.535,0.503,0.007,0.008,,
2026-03-16T11:35:28,turquoise_rear,"5,6",L_only,3610.64,-18,-25.43,-43.6,-20.87,-43.27,1.69,1.04,18.176,0.009,68.612,,-120.55
2026-03-16T11:35:30,turquoise_rear,"5,6",R_only,3610.64,-18,-33.91,-25.94,-33.79,-22.2,1.014,1.538,-7.967,79.874,0.01,-121.78,
2026-03-16T11:35:32,turquoise_rear,"5,6",both,3610.64,-18,-25.43,-25.94,-20.87,-22.2,1.69,1.538,0.51,0.007,0.008,,
2026-03-16T11:35:34,turquoise_rear,"5,6",L_only,5539.18,-18,-25.04,-43.6,-20.52,-43.27,1.682,1.039,18.562,0.007,32.813,,-117.04
2026-03-16T11:35:36,turquoise_rear,"5,6",R_only,5539.18,-18,-33.91,-25.49,-33.79,-21.8,1.014,1.53,-8.416,93.609,0.006,-124.26,
2026-03-16T11:35:38,turquoise_rear,"5,6",both,5539.18,-18,-25.04,-25.5,-20.52,-21.8,1.683,1.531,0.457,0.006,0.006,,
2026-03-16T11:35:40,turquoise_rear,"5,6",L_only,8497.81,-18,-25.33,-43.61,-20.79,-43.27,1.688,1.04,18.276,0.004,23.354,,-118.12
2026-03-16T11:35:42,turquoise_rear,"5,6",R_only,8497.81,-18,-33.91,-25.83,-33.8,-22.11,1.013,1.535,-8.08,34.668,0.004,-123.06,
2026-03-16T11:35:44,turquoise_rear,"5,6",both,8497.81,-18,-25.34,-25.83,-20.79,-22.11,1.688,1.535,0.496,0.002,0.004,,
2026-03-16T11:35:46,turquoise_rear,"5,6",L_only,13036.73,-18,-24.99,-43.61,-20.48,-43.3,1.682,1.036,18.621,0.0,0.0,,-115.77
2026-03-16T11:35:48,turquoise_rear,"5,6",R_only,13036.73,-18,-33.91,-25.44,-33.79,-21.74,1.014,1.531,-8.467,0.0,0.0,-122.74,
2026-03-16T11:35:50,turquoise_rear,"5,6",both,13036.73,-18,-24.99,-25.44,-20.47,-21.75,1.682,1.53,0.45,0.0,0.0,,
2026-03-16T11:35:52,turquoise_rear,"5,6",L_only,20000.0,-18,-26.57,-43.57,-21.91,-43.23,1.71,1.041,16.998,0.0,0.0,,-114.36
2026-03-16T11:35:54,turquoise_rear,"5,6",R_only,20000.0,-18,-33.92,-27.28,-33.8,-23.44,1.014,1.556,-6.643,0.0,0.0,-119.88,
2026-03-16T11:35:56,turquoise_rear,"5,6",both,20000.0,-18,-26.58,-27.28,-21.91,-23.44,1.71,1.556,0.703,0.0,0.0,,
2026-03-16T11:35:58,turquoise_rear,"5,6",L_only,20.0,-24,-33.61,-43.55,-31.02,-43.23,1.346,1.038,9.945,0.119,196.114,,-121.06
2026-03-16T11:36:00,turquoise_rear,"5,6",R_only,20.0,-24,-33.92,-41.4,-33.81,-36.85,1.012,1.689,7.479,73.453,0.175,-114.49,
2026-03-16T11:36:02,turquoise_rear,"5,6",both,20.0,-24,-33.61,-41.41,-31.04,-36.85,1.344,1.691,7.797,0.132,0.126,,
2026-03-16T11:36:04,turquoise_rear,"5,6",L_only,25.96,-24,-33.44,-43.56,-30.41,-43.23,1.418,1.039,10.121,0.114,95.774,,-115.39
2026-03-16T11:36:07,turquoise_rear,"5,6",R_only,25.96,-24,-33.92,-40.46,-33.8,-35.68,1.013,1.734,6.541,89.106,0.122,-116.42,
2026-03-16T11:36:09,turquoise_rear,"5,6",both,25.96,-24,-33.43,-40.46,-30.41,-35.66,1.417,1.737,7.025,0.1,0.106,,
2026-03-16T11:36:11,turquoise_rear,"5,6",L_only,33.69,-24,-33.15,-43.57,-29.65,-43.23,1.496,1.041,10.424,0.069,80.509,,-118.49
2026-03-16T11:36:13,turquoise_rear,"5,6",R_only,33.69,-24,-33.92,-39.25,-33.81,-34.42,1.012,1.744,5.337,127.381,0.09,-119.58,
2026-03-16T11:36:15,turquoise_rear,"5,6",both,33.69,-24,-33.15,-39.27,-29.67,-34.43,1.492,1.746,6.125,0.062,0.069,,
2026-03-16T11:36:17,turquoise_rear,"5,6",L_only,43.73,-24,-32.77,-43.56,-28.88,-43.23,1.564,1.04,10.799,0.054,95.159,,-120.24
2026-03-16T11:36:19,turquoise_rear,"5,6",R_only,43.73,-24,-33.9,-37.93,-33.79,-33.1,1.013,1.743,4.027,82.402,0.065,-117.72,
2026-03-16T11:36:21,turquoise_rear,"5,6",both,43.73,-24,-32.77,-37.93,-28.87,-33.11,1.566,1.741,5.166,0.062,0.051,,
2026-03-16T11:36:23,turquoise_rear,"5,6",L_only,56.75,-24,-32.28,-43.6,-28.06,-43.19,1.625,1.048,11.315,0.047,98.517,,-117.53
2026-03-16T11:36:25,turquoise_rear,"5,6",R_only,56.75,-24,-33.9,-36.55,-33.79,-31.82,1.013,1.724,2.654,106.488,0.051,-121.51,
2026-03-16T11:36:27,turquoise_rear,"5,6",both,56.75,-24,-32.29,-36.56,-28.06,-31.82,1.626,1.725,4.271,0.034,0.04,,
2026-03-16T11:36:29,turquoise_rear,"5,6",L_only,73.66,-24,-31.74,-43.58,-27.29,-43.27,1.671,1.037,11.837,0.036,125.557,,-122.87
2026-03-16T11:36:31,turquoise_rear,"5,6",R_only,73.66,-24,-33.91,-35.26,-33.8,-30.65,1.013,1.699,1.344,58.467,0.034,-117.17,
2026-03-16T11:36:33,turquoise_rear,"5,6",both,73.66,-24,-31.75,-35.26,-27.29,-30.65,1.671,1.699,3.504,0.029,0.031,,
2026-03-16T11:36:35,turquoise_rear,"5,6",L_only,95.6,-24,-31.21,-43.58,-26.59,-43.23,1.703,1.041,12.363,0.024,82.954,,-120.11
2026-03-16T11:36:37,turquoise_rear,"5,6",R_only,95.6,-24,-33.91,-34.12,-33.8,-29.62,1.012,1.678,0.215,85.379,0.027,-120.12,
2026-03-16T11:36:39,turquoise_rear,"5,6",both,95.6,-24,-31.21,-34.12,-26.59,-29.63,1.704,1.677,2.911,0.023,0.027,,
2026-03-16T11:36:41,turquoise_rear,"5,6",L_only,124.07,-24,-30.74,-43.57,-26.03,-43.23,1.72,1.04,12.831,0.018,61.133,,-117.6
2026-03-16T11:36:43,turquoise_rear,"5,6",R_only,124.07,-24,-33.91,-33.21,-33.79,-28.82,1.014,1.658,-0.694,95.475,0.021,-121.88,
2026-03-16T11:36:46,turquoise_rear,"5,6",both,124.07,-24,-30.74,-33.22,-26.03,-28.82,1.72,1.659,2.473,0.019,0.017,,
2026-03-16T11:36:48,turquoise_rear,"5,6",L_only,161.03,-24,-30.36,-43.58,-25.6,-43.15,1.73,1.051,13.22,0.019,68.688,,-119.02
2026-03-16T11:36:50,turquoise_rear,"5,6",R_only,161.03,-24,-33.91,-32.53,-33.79,-28.2,1.015,1.647,-1.381,94.771,0.018,-120.94,
2026-03-16T11:36:52,turquoise_rear,"5,6",both,161.03,-24,-30.36,-32.53,-25.61,-28.21,1.729,1.646,2.172,0.015,0.015,,
2026-03-16T11:36:54,turquoise_rear,"5,6",L_only,209.0,-24,-30.07,-43.57,-25.31,-43.27,1.732,1.036,13.497,0.016,79.331,,-120.14
2026-03-16T11:36:56,turquoise_rear,"5,6",R_only,209.0,-24,-33.91,-32.06,-33.77,-27.78,1.016,1.636,-1.853,92.003,0.014,-121.86,
2026-03-16T11:36:58,turquoise_rear,"5,6",both,209.0,-24,-30.08,-32.06,-25.32,-27.78,1.731,1.637,1.982,0.014,0.015,,
2026-03-16T11:37:00,turquoise_rear,"5,6",L_only,271.26,-24,-29.89,-43.57,-25.11,-43.27,1.734,1.036,13.685,0.016,63.797,,-118.6
2026-03-16T11:37:02,turquoise_rear,"5,6",R_only,271.26,-24,-33.91,-31.75,-33.8,-27.5,1.013,1.631,-2.164,109.773,0.018,-124.65,
2026-03-16T11:37:04,turquoise_rear,"5,6",both,271.26,-24,-29.89,-31.75,-25.11,-27.51,1.733,1.63,1.856,0.014,0.015,,
2026-03-16T11:37:06,turquoise_rear,"5,6",L_only,352.06,-24,-29.77,-43.57,-24.99,-43.27,1.735,1.036,13.797,0.015,74.763,,-118.39
2026-03-16T11:37:08,turquoise_rear,"5,6",R_only,352.06,-24,-33.92,-31.55,-33.8,-27.33,1.014,1.626,-2.368,83.287,0.016,-121.31,
2026-03-16T11:37:10,turquoise_rear,"5,6",both,352.06,-24,-29.78,-31.55,-24.98,-27.32,1.737,1.627,1.776,0.014,0.012,,
2026-03-16T11:37:12,turquoise_rear,"5,6",L_only,456.94,-24,-29.7,-43.57,-24.91,-43.27,1.735,1.036,13.868,0.015,65.672,,-119.14
2026-03-16T11:37:14,turquoise_rear,"5,6",R_only,456.94,-24,-33.9,-31.44,-33.8,-27.22,1.012,1.625,-2.466,90.471,0.017,-121.75,
2026-03-16T11:37:16,turquoise_rear,"5,6",both,456.94,-24,-29.7,-31.44,-24.91,-27.23,1.736,1.624,1.734,0.013,0.013,,
2026-03-16T11:37:18,turquoise_rear,"5,6",L_only,593.05,-24,-29.67,-43.57,-24.88,-43.23,1.736,1.04,13.905,0.015,66.343,,-119.12
2026-03-16T11:37:20,turquoise_rear,"5,6",R_only,593.05,-24,-33.91,-31.38,-33.77,-27.16,1.016,1.625,-2.535,78.362,0.014,-119.4,
2026-03-16T11:37:23,turquoise_rear,"5,6",both,593.05,-24,-29.67,-31.38,-24.87,-27.17,1.738,1.624,1.71,0.014,0.014,,
2026-03-16T11:37:25,turquoise_rear,"5,6",L_only,769.71,-24,-29.66,-43.55,-24.86,-43.15,1.736,1.047,13.892,0.017,56.685,,-119.42
2026-03-16T11:37:27,turquoise_rear,"5,6",R_only,769.71,-24,-33.91,-31.36,-33.8,-27.13,1.013,1.627,-2.554,82.41,0.018,-120.78,
2026-03-16T11:37:29,turquoise_rear,"5,6",both,769.71,-24,-29.66,-31.36,-24.86,-27.16,1.737,1.622,1.702,0.014,0.014,,
2026-03-16T11:37:31,turquoise_rear,"5,6",L_only,999.0,-24,-29.67,-43.56,-24.87,-43.15,1.737,1.049,13.893,0.019,48.344,,-114.63
2026-03-16T11:37:33,turquoise_rear,"5,6",R_only,999.0,-24,-33.91,-31.38,-33.79,-27.17,1.014,1.623,-2.53,50.931,0.02,-114.57,
2026-03-16T11:37:35,turquoise_rear,"5,6",both,999.0,-24,-29.67,-31.38,-24.88,-27.18,1.737,1.622,1.704,0.015,0.016,,
2026-03-16T11:37:37,turquoise_rear,"5,6",L_only,1000.0,-24,-29.67,-43.57,-24.89,-43.19,1.735,1.045,13.9,0.021,71.496,,-112.48
2026-03-16T11:37:39,turquoise_rear,"5,6",R_only,1000.0,-24,-33.91,-31.38,-33.77,-27.18,1.016,1.622,-2.532,95.542,0.023,-113.32,
2026-03-16T11:37:41,turquoise_rear,"5,6",both,1000.0,-24,-29.67,-31.38,-24.89,-27.18,1.736,1.622,1.702,0.023,0.021,,
2026-03-16T11:37:43,turquoise_rear,"5,6",L_only,1534.13,-24,-29.74,-43.57,-24.95,-43.19,1.735,1.045,13.827,0.017,131.207,,-124.77
2026-03-16T11:37:45,turquoise_rear,"5,6",R_only,1534.13,-24,-33.92,-31.48,-33.79,-27.27,1.015,1.625,-2.432,73.975,0.016,-120.68,
2026-03-16T11:37:47,turquoise_rear,"5,6",both,1534.13,-24,-29.74,-31.48,-24.96,-27.27,1.736,1.625,1.74,0.016,0.015,,
2026-03-16T11:37:49,turquoise_rear,"5,6",L_only,2353.55,-24,-29.86,-43.57,-25.08,-43.19,1.734,1.045,13.707,0.018,100.388,,-124.02
2026-03-16T11:37:51,turquoise_rear,"5,6",R_only,2353.55,-24,-33.91,-31.67,-33.8,-27.43,1.013,1.629,-2.242,141.142,0.017,-126.51,
2026-03-16T11:37:53,turquoise_rear,"5,6",both,2353.55,-24,-29.86,-31.67,-25.08,-27.44,1.734,1.628,1.806,0.012,0.016,,
2026-03-16T11:37:55,turquoise_rear,"5,6",L_only,3610.64,-24,-29.9,-43.56,-25.12,-43.23,1.733,1.039,13.663,0.018,66.979,,-120.11
2026-03-16T11:37:57,turquoise_rear,"5,6",R_only,3610.64,-24,-33.92,-31.73,-33.81,-27.47,1.013,1.632,-2.197,86.216,0.016,-123.3,
2026-03-16T11:38:00,turquoise_rear,"5,6",both,3610.64,-24,-29.9,-31.73,-25.12,-27.48,1.734,1.63,1.82,0.013,0.013,,
2026-03-16T11:38:02,turquoise_rear,"5,6",L_only,5539.18,-24,-29.62,-43.54,-24.83,-43.19,1.737,1.042,13.918,0.013,37.23,,-118.25
2026-03-16T11:38:04,turquoise_rear,"5,6",R_only,5539.18,-24,-33.91,-31.3,-33.79,-27.09,1.014,1.623,-2.611,55.049,0.013,-121.0,
2026-03-16T11:38:06,turquoise_rear,"5,6",both,5539.18,-24,-29.62,-31.3,-24.84,-27.1,1.736,1.623,1.678,0.012,0.012,,
2026-03-16T11:38:08,turquoise_rear,"5,6",L_only,8497.81,-24,-29.83,-43.55,-25.05,-43.19,1.734,1.043,13.719,0.006,21.496,,-118.52
2026-03-16T11:38:10,turquoise_rear,"5,6",R_only,8497.81,-24,-33.9,-31.62,-33.8,-27.38,1.012,1.629,-2.283,48.635,0.007,-125.14,
2026-03-16T11:38:12,turquoise_rear,"5,6",both,8497.81,-24,-29.84,-31.62,-25.05,-27.38,1.735,1.63,1.787,0.005,0.005,,
2026-03-16T11:38:14,turquoise_rear,"5,6",L_only,13036.73,-24,-29.59,-43.57,-24.79,-43.27,1.737,1.036,13.985,0.0,0.0,,-119.31
2026-03-16T11:38:16,turquoise_rear,"5,6",R_only,13036.73,-24,-33.91,-31.25,-33.79,-27.05,1.014,1.621,-2.661,0.0,0.0,-123.77,
2026-03-16T11:38:18,turquoise_rear,"5,6",both,13036.73,-24,-29.59,-31.25,-24.8,-27.05,1.736,1.622,1.662,0.0,0.0,,
2026-03-16T11:38:20,turquoise_rear,"5,6",L_only,20000.0,-24,-30.67,-43.58,-25.96,-43.27,1.721,1.037,12.912,0.0,0.0,,-120.72
2026-03-16T11:38:22,turquoise_rear,"5,6",R_only,20000.0,-24,-33.91,-32.98,-33.81,-28.6,1.012,1.657,-0.931,0.0,0.0,-122.75,
2026-03-16T11:38:24,turquoise_rear,"5,6",both,20000.0,-24,-30.68,-32.99,-25.96,-28.6,1.72,1.656,2.31,0.0,0.0,,
